,0
2998,1
2999,0
3000,1
3001,0
3002,1
3003,0
3004,1
3005,0
3006,1
3007,1
3008,1
3009,0
3010,1
3011,1
3012,0
3013,1
3014,0
3015,1
3016,1
3017,1
3018,1
3019,1
3020,0
3021,0
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,0
3030,1
3031,0
3032,1
3033,1
3034,1
3035,0
3036,0
3037,1
3038,0
3039,1
3040,1
3041,0
3042,0
3043,0
3044,1
3045,1
3046,0
3047,1
3048,0
3049,0
3050,0
3051,1
3052,0
3053,1
3054,1
3055,0
3056,0
3057,0
3058,1
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,1
3066,0
3067,0
3068,0
3069,1
3070,0
3071,1
3072,0
3073,1
3074,1
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,1
3082,1
3083,0
3084,0
3085,0
3086,1
3087,1
3088,0
3089,1
3090,1
3091,0
3092,1
3093,1
3094,1
3095,0
3096,0
3097,0
3098,1
3099,0
3100,1
3101,1
3102,0
3103,1
3104,0
3105,1
3106,0
3107,1
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,1
3115,0
3116,1
3117,0
3118,0
3119,0
3120,1
3121,1
3122,0
3123,1
3124,1
3125,0
3126,1
3127,0
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,0
3137,0
3138,1
3139,0
3140,1
3141,0
3142,1
3143,0
3144,1
3145,0
3146,1
3147,0
3148,1
3149,1
3150,0
3151,1
3152,1
3153,0
3154,1
3155,1
3156,1
3157,0
3158,1
3159,1
3160,1
3161,1
3162,1
3163,0
3164,1
3165,1
3166,1
3167,1
3168,1
3169,0
3170,0
3171,0
3172,0
3173,1
3174,0
3175,1
3176,1
3177,0
3178,1
3179,1
3180,0
3181,0
3182,0
3183,0
3184,1
3185,1
3186,1
3187,1
3188,0
3189,0
3190,1
3191,0
3192,0
3193,0
3194,0
3195,1
3196,1
3197,0
3198,1
3199,1
3200,0
3201,0
3202,0
3203,1
3204,0
3205,0
3206,0
3207,1
3208,0
3209,1
3210,0
3211,0
3212,1
3213,1
3214,1
3215,0
3216,0
3217,0
3218,0
3219,1
3220,1
3221,1
3222,1
3223,1
3224,1
3225,0
3226,1
3227,0
3228,0
3229,1
3230,1
3231,0
3232,1
3233,0
3234,0
3235,0
3236,0
3237,1
3238,0
3239,1
3240,1
3241,0
3242,0
3243,0
3244,1
3245,1
3246,1
3247,0
3248,1
3249,0
3250,0
3251,1
3252,0
3253,0
3254,0
3255,0
3256,0
3257,1
3258,1
3259,1
3260,0
3261,1
3262,1
3263,1
3264,1
3265,0
3266,0
3267,1
3268,0
3269,0
3270,0
3271,1
3272,1
3273,1
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,1
3285,1
3286,1
3287,0
3288,0
3289,0
3290,0
3291,1
3292,1
3293,1
3294,1
3295,0
3296,1
3297,1
3298,0
3299,0
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,0
3310,0
3311,0
3312,1
3313,0
3314,1
3315,0
3316,1
3317,0
3318,0
3319,1
3320,1
3321,0
3322,1
3323,1
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,1
3332,1
3333,1
3334,1
3335,1
3336,0
3337,0
3338,1
3339,0
3340,1
3341,0
3342,1
3343,1
3344,0
3345,1
3346,1
3347,0
3348,0
3349,1
3350,1
3351,0
3352,1
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,1
3360,0
3361,1
3362,1
3363,1
3364,1
3365,0
3366,0
3367,0
3368,1
3369,1
3370,0
3371,0
3372,0
3373,1
3374,1
3375,1
3376,0
3377,1
3378,1
3379,0
3380,0
3381,1
3382,0
3383,1
3384,0
3385,0
3386,1
3387,0
3388,1
3389,0
3390,0
3391,1
3392,0
3393,0
3394,0
3395,0
3396,1
3397,1
3398,0
3399,0
3400,0
3401,0
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,0
3410,1
3411,0
3412,0
3413,1
3414,1
3415,1
3416,0
3417,1
3418,0
3419,1
3420,1
3421,1
3422,0
3423,1
3424,0
3425,0
3426,0
3427,0
3428,1
3429,1
3430,0
3431,0
3432,0
3433,0
3434,0
3435,1
3436,1
3437,0
3438,1
3439,0
3440,1
3441,0
3442,1
3443,0
3444,1
3445,0
3446,1
3447,1
3448,0
3449,1
3450,0
3451,1
3452,0
3453,0
3454,1
3455,0
3456,0
3457,1
3458,1
3459,1
3460,0
3461,1
3462,1
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,1
3471,0
3472,0
3473,1
3474,1
3475,0
3476,1
3477,0
3478,0
3479,0
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,0
3487,1
3488,0
3489,1
3490,1
3491,0
3492,0
3493,0
3494,0
3495,0
3496,1
3497,1
3498,1
3499,1
3500,1
3501,0
3502,0
3503,1
3504,1
3505,1
3506,0
3507,1
3508,0
3509,1
3510,1
3511,1
3512,0
3513,0
3514,1
3515,0
3516,1
3517,1
3518,0
3519,1
3520,0
3521,0
3522,1
3523,0
3524,1
3525,1
3526,0
3527,1
3528,0
3529,1
3530,1
3531,1
3532,1
3533,0
3534,0
3535,0
3536,1
3537,0
3538,1
3539,1
3540,1
3541,0
3542,0
3543,1
3544,1
3545,1
3546,1
3547,0
3548,1
3549,1
3550,0
3551,0
3552,0
3553,1
3554,1
3555,0
3556,0
3557,0
3558,1
3559,0
3560,1
3561,0
3562,1
3563,0
3564,0
3565,1
3566,1
3567,0
3568,1
3569,1
3570,0
3571,1
3572,0
3573,0
3574,1
3575,1
3576,0
3577,0
3578,1
3579,1
3580,0
3581,1
3582,1
3583,0
3584,1
3585,1
3586,1
3587,0
3588,0
3589,1
3590,1
3591,0
3592,0
3593,0
3594,0
3595,1
3596,0
3597,1
3598,0
3599,0
3600,0
3601,0
3602,1
3603,1
3604,0
3605,1
3606,1
3607,1
3608,1
3609,0
3610,0
3611,0
3612,1
3613,1
3614,0
3615,0
3616,0
3617,1
3618,0
3619,1
3620,0
3621,0
3622,0
3623,0
3624,1
3625,0
3626,1
3627,1
3628,1
3629,0
3630,1
3631,1
3632,0
3633,0
3634,1
3635,1
3636,0
3637,1
3638,0
3639,0
3640,1
3641,1
3642,0
3643,1
3644,1
3645,1
3646,1
3647,1
3648,1
3649,0
3650,1
3651,0
3652,0
3653,1
3654,0
3655,1
3656,1
3657,1
3658,1
3659,1
3660,0
3661,1
3662,1
3663,1
3664,1
3665,1
3666,0
3667,0
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,0
3681,0
3682,1
3683,1
3684,1
3685,0
3686,1
3687,0
3688,0
3689,0
3690,1
3691,1
3692,1
3693,0
3694,0
3695,0
3696,0
3697,0
3698,1
3699,1
3700,1
3701,1
3702,0
3703,0
3704,0
3705,0
3706,0
3707,0
3708,1
3709,1
3710,1
3711,1
3712,1
3713,1
3714,1
3715,1
3716,1
3717,0
3718,0
3719,1
3720,1
3721,0
3722,1
3723,0
3724,1
3725,0
3726,0
3727,0
3728,0
3729,0
3730,1
3731,0
3732,0
3733,1
3734,1
3735,1
3736,1
3737,0
3738,0
3739,0
3740,1
3741,1
3742,0
3743,1
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,1
3751,1
3752,0
3753,1
3754,1
3755,1
3756,1
3757,1
3758,1
3759,0
3760,0
3761,0
3762,1
3763,1
3764,1
3765,1
3766,1
3767,0
3768,1
3769,1
3770,1
3771,1
3772,1
3773,0
3774,1
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,1
3786,0
3787,0
3788,0
3789,1
3790,1
3791,1
3792,1
3793,0
3794,1
3795,0
3796,1
3797,1
3798,0
3799,1
3800,1
3801,0
3802,0
3803,0
3804,0
3805,1
3806,0
3807,0
3808,1
3809,0
3810,0
3811,1
3812,1
3813,0
3814,0
3815,1
3816,1
3817,0
3818,1
3819,1
3820,1
3821,1
3822,1
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,1
3838,0
3839,1
3840,0
3841,1
3842,0
3843,1
3844,1
3845,0
3846,0
3847,1
3848,1
3849,0
3850,1
3851,0
3852,1
3853,1
3854,0
3855,0
3856,0
3857,1
3858,1
3859,1
3860,0
3861,1
3862,1
3863,1
3864,1
3865,1
3866,0
3867,1
3868,0
3869,0
3870,0
3871,1
3872,0
3873,0
3874,0
3875,1
3876,1
3877,0
3878,0
3879,1
3880,1
3881,0
3882,0
3883,0
3884,1
3885,1
3886,1
3887,0
3888,1
3889,1
3890,0
3891,1
3892,1
3893,0
3894,0
3895,1
3896,1
3897,0
3898,1
3899,0
3900,0
3901,0
3902,1
3903,1
3904,1
3905,1
3906,1
3907,0
3908,0
3909,0
3910,0
3911,1
3912,1
3913,1
3914,0
3915,1
3916,1
3917,0
3918,1
3919,0
3920,0
3921,1
3922,0
3923,0
3924,1
3925,1
3926,1
3927,1
3928,0
3929,1
3930,1
3931,0
3932,1
3933,1
3934,0
3935,1
3936,0
3937,0
3938,0
3939,1
3940,1
3941,0
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,0
3952,0
3953,1
3954,0
3955,0
3956,1
3957,1
3958,1
3959,1
3960,0
3961,0
3962,1
3963,1
3964,0
3965,1
3966,0
3967,0
3968,0
3969,1
3970,1
3971,1
3972,1
3973,0
3974,1
3975,0
3976,1
3977,1
3978,0
3979,0
3980,1
3981,1
3982,1
3983,1
3984,1
3985,0
3986,0
3987,0
3988,0
3989,1
3990,1
3991,1
3992,0
3993,0
3994,1
3995,1
3996,0
3997,1
3998,0
3999,1
4000,0
4001,0
4002,1
4003,1
4004,0
4005,1
4006,1
4007,0
4008,0
4009,0
4010,1
4011,0
4012,0
4013,1
4014,0
4015,0
4016,1
4017,0
4018,0
4019,0
4020,1
4021,0
4022,0
4023,1
4024,1
4025,0
4026,0
4027,0
4028,1
4029,1
4030,0
4031,1
4032,0
4033,1
4034,1
4035,0
4036,1
4037,1
4038,0
4039,1
4040,1
4041,0
4042,0
4043,0
4044,1
4045,0
4046,1
4047,0
4048,0
4049,0
4050,1
4051,1
4052,0
4053,0
4054,1
4055,1
4056,1
4057,0
4058,1
4059,0
4060,1
4061,0
4062,1
4063,0
4064,0
4065,0
4066,1
4067,1
4068,0
4069,1
4070,1
4071,1
4072,1
4073,1
4074,0
4075,0
4076,1
4077,0
4078,1
4079,1
4080,1
4081,0
4082,1
4083,1
4084,0
4085,1
4086,0
4087,1
4088,0
4089,0
4090,1
4091,0
4092,0
4093,0
4094,0
4095,1
4096,0
4097,0
4098,1
4099,0
4100,0
4101,1
4102,1
4103,0
4104,0
4105,1
4106,1
4107,0
4108,1
4109,0
4110,0
4111,1
4112,1
4113,1
4114,0
4115,1
4116,1
4117,1
4118,0
4119,1
4120,0
4121,1
4122,1
4123,0
4124,1
4125,0
4126,0
4127,0
4128,1
4129,1
4130,1
4131,1
4132,1
4133,0
4134,0
4135,1
4136,0
4137,1
4138,0
4139,1
4140,1
4141,1
4142,1
4143,0
4144,0
4145,1
4146,0
4147,0
4148,0
4149,0
4150,1
4151,1
4152,0
4153,1
4154,0
4155,1
4156,1
4157,0
4158,1
4159,0
4160,0
4161,0
4162,0
4163,0
4164,1
4165,0
4166,0
4167,0
4168,1
4169,1
4170,1
4171,0
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,1
4180,1
4181,1
4182,0
4183,1
4184,1
4185,0
4186,0
4187,0
4188,0
4189,1
4190,1
4191,1
4192,0
4193,0
4194,1
4195,1
4196,0
4197,1
4198,0
4199,0
4200,1
4201,1
4202,0
4203,0
4204,1
4205,0
4206,0
4207,0
4208,1
4209,0
4210,0
4211,0
4212,0
4213,1
4214,1
4215,1
4216,0
4217,0
4218,1
4219,0
4220,0
4221,0
4222,1
4223,1
4224,1
4225,0
4226,1
4227,0
4228,1
4229,0
4230,1
4231,0
4232,1
4233,0
4234,0
4235,1
4236,1
4237,1
4238,0
4239,0
4240,0
4241,1
4242,0
4243,0
4244,0
4245,0
4246,1
4247,1
4248,0
4249,0
4250,1
4251,0
4252,1
4253,0
4254,1
4255,0
4256,0
4257,1
4258,0
4259,0
4260,1
4261,1
4262,1
4263,1
4264,0
4265,0
4266,0
4267,1
4268,0
4269,1
4270,1
4271,1
4272,1
4273,0
4274,1
4275,1
4276,1
4277,1
4278,1
4279,0
4280,0
4281,1
4282,1
4283,1
4284,1
4285,1
4286,0
4287,1
4288,1
4289,1
4290,1
4291,1
4292,1
4293,1
4294,1
4295,0
4296,1
4297,1
4298,1
4299,0
4300,1
4301,0
4302,0
4303,0
4304,1
4305,0
4306,0
4307,1
4308,0
4309,0
4310,0
4311,0
4312,1
4313,0
4314,0
4315,0
4316,0
4317,1
4318,1
4319,0
4320,1
4321,1
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,1
4330,1
4331,1
4332,1
4333,0
4334,1
4335,0
4336,0
4337,1
4338,1
4339,0
4340,1
4341,1
4342,0
4343,0
4344,1
4345,1
4346,0
4347,0
4348,1
4349,0
4350,0
4351,0
4352,1
4353,1
4354,1
4355,1
4356,0
4357,0
4358,1
4359,0
4360,0
4361,1
4362,1
4363,0
4364,1
4365,1
4366,1
4367,1
4368,0
4369,0
4370,1
4371,0
4372,1
4373,0
4374,0
4375,1
4376,0
4377,0
4378,1
4379,1
4380,1
4381,1
4382,0
4383,0
4384,0
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4391,1
4392,0
4393,0
4394,1
4395,1
4396,0
4397,0
4398,1
4399,0
4400,0
4401,0
4402,1
4403,1
4404,1
4405,1
4406,0
4407,0
4408,0
4409,1
4410,0
4411,0
4412,1
4413,1
4414,0
4415,1
4416,1
4417,0
4418,1
4419,1
4420,1
4421,0
4422,1
4423,0
4424,1
4425,0
4426,1
4427,1
4428,1
4429,0
4430,0
4431,0
4432,1
4433,0
4434,1
4435,0
4436,0
4437,0
4438,1
4439,1
4440,0
4441,0
4442,0
4443,1
4444,1
4445,0
4446,1
4447,0
4448,1
4449,0
4450,0
4451,1
4452,1
4453,0
4454,0
4455,0
4456,0
4457,1
4458,0
4459,0
4460,0
4461,1
4462,1
4463,0
4464,1
4465,0
4466,0
4467,0
4468,1
4469,0
4470,1
4471,0
4472,1
4473,1
4474,0
4475,0
4476,1
4477,0
4478,1
4479,0
4480,1
4481,0
4482,1
4483,0
4484,1
4485,0
4486,0
4487,0
4488,1
4489,0
4490,1
4491,1
4492,0
4493,0
4494,0
4495,0
4496,1
4497,1
4498,1
4499,1
4500,1
4501,0
4502,0
4503,0
4504,0
4505,0
4506,1
4507,1
4508,1
4509,0
4510,0
4511,1
4512,1
4513,0
4514,0
4515,1
4516,0
4517,1
4518,1
4519,0
4520,1
4521,1
4522,0
4523,0
4524,1
4525,0
4526,1
4527,1
4528,0
4529,1
4530,1
4531,1
4532,0
4533,0
4534,1
4535,1
4536,1
4537,0
4538,1
4539,1
4540,0
4541,0
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,0
4549,0
4550,0
4551,1
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,0
4560,0
4561,0
4562,1
4563,0
4564,1
4565,0
4566,1
4567,1
4568,1
4569,1
4570,0
4571,0
4572,0
4573,1
4574,1
4575,0
4576,0
4577,1
4578,1
4579,1
4580,0
4581,1
4582,0
4583,0
4584,1
4585,1
4586,0
4587,1
4588,1
4589,1
4590,1
4591,1
4592,0
4593,1
4594,1
4595,0
4596,1
4597,0
4598,1
4599,0
4600,0
4601,1
4602,0
4603,0
4604,0
4605,0
4606,1
4607,0
4608,1
4609,0
4610,1
4611,1
4612,1
4613,0
4614,1
4615,0
4616,1
4617,0
4618,0
4619,0
4620,1
4621,1
4622,1
4623,0
4624,1
4625,0
4626,0
4627,1
4628,1
4629,0
4630,1
4631,0
4632,0
4633,0
4634,0
4635,1
4636,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,1
4643,0
4644,1
4645,0
4646,0
4647,0
4648,0
4649,1
4650,1
4651,0
4652,0
4653,1
4654,0
4655,1
4656,0
4657,1
4658,1
4659,1
4660,0
4661,1
4662,0
4663,1
4664,0
4665,1
4666,1
4667,0
4668,1
4669,0
4670,1
4671,1
4672,0
4673,0
4674,0
4675,1
4676,0
4677,0
4678,1
4679,1
4680,0
4681,1
4682,0
4683,1
4684,0
4685,0
4686,1
4687,1
4688,0
4689,1
4690,0
4691,1
4692,0
4693,0
4694,0
4695,0
4696,1
4697,0
4698,0
4699,1
4700,0
4701,1
4702,1
4703,1
4704,1
4705,0
4706,0
4707,0
4708,0
4709,0
4710,1
4711,1
4712,1
4713,0
4714,1
4715,0
4716,0
4717,1
4718,1
4719,1
4720,1
4721,0
4722,0
4723,1
4724,0
4725,1
4726,0
4727,1
4728,1
4729,0
4730,0
4731,0
4732,1
4733,0
4734,0
4735,0
4736,1
4737,1
4738,0
4739,1
4740,1
4741,1
4742,0
4743,0
4744,0
4745,1
4746,0
4747,1
4748,0
4749,0
4750,1
4751,0
4752,0
4753,1
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,1
4763,0
4764,0
4765,1
4766,1
4767,1
4768,1
4769,0
4770,0
4771,1
4772,0
4773,0
4774,0
4775,0
4776,0
4777,1
4778,0
4779,0
4780,1
4781,1
4782,0
4783,1
4784,1
4785,1
4786,0
4787,0
4788,1
4789,0
4790,0
4791,1
4792,1
4793,0
4794,1
4795,1
4796,1
4797,0
4798,1
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,1
4807,0
4808,0
4809,0
4810,1
4811,0
4812,1
4813,1
4814,0
4815,1
4816,0
4817,1
4818,0
4819,1
4820,0
4821,0
4822,0
4823,1
4824,0
4825,0
4826,1
4827,1
4828,1
4829,1
4830,0
4831,1
4832,1
4833,0
4834,1
4835,1
4836,1
4837,0
4838,1
4839,0
4840,0
4841,1
4842,1
4843,0
4844,0
4845,0
4846,1
4847,0
4848,0
4849,0
4850,0
4851,1
4852,1
4853,0
4854,0
4855,1
4856,1
4857,1
4858,0
4859,1
4860,0
4861,1
4862,0
4863,1
4864,0
4865,0
4866,0
4867,1
4868,1
4869,0
4870,0
4871,1
4872,1
4873,1
4874,0
4875,1
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,1
4884,0
4885,0
4886,1
4887,0
4888,1
4889,0
4890,1
4891,1
4892,0
4893,1
4894,1
4895,0
4896,0
4897,1
4898,0
4899,0
4900,0
4901,0
4902,1
4903,1
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,1
4911,1
4912,0
4913,0
4914,0
4915,0
4916,1
4917,0
4918,1
4919,0
4920,1
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,1
4928,1
4929,1
4930,0
4931,0
4932,1
4933,0
4934,1
4935,0
4936,0
4937,1
4938,1
4939,0
4940,1
4941,0
4942,0
4943,0
4944,1
4945,0
4946,1
4947,0
4948,1
4949,0
4950,1
4951,0
4952,0
4953,1
4954,0
4955,0
4956,0
4957,0
4958,1
4959,0
4960,1
4961,1
4962,0
4963,1
4964,0
4965,1
4966,0
4967,0
4968,0
4969,1
4970,0
4971,1
4972,0
4973,1
4974,0
4975,0
4976,0
4977,1
4978,1
4979,0
4980,1
4981,0
4982,0
4983,0
4984,1
4985,1
4986,0
4987,1
4988,1
4989,0
4990,1
4991,1
4992,1
4993,1
4994,1
4995,0
4996,0
4997,1
4998,0
4999,1
5000,1
5001,1
5002,0
5003,1
5004,0
5005,0
5006,1
5007,0
5008,1
5009,0
5010,1
5011,0
5012,1
5013,0
5014,0
5015,1
5016,0
5017,0
5018,0
5019,1
5020,0
5021,0
5022,1
5023,0
5024,0
5025,0
5026,1
5027,1
5028,1
5029,1
5030,1
5031,0
5032,1
5033,0
5034,1
5035,0
5036,0
5037,0
5038,1
5039,0
5040,1
5041,0
5042,1
5043,1
5044,0
5045,0
5046,1
5047,1
5048,1
5049,1
5050,1
5051,0
5052,1
5053,0
5054,0
5055,1
5056,1
5057,0
5058,1
5059,1
5060,1
5061,0
5062,1
5063,0
5064,0
5065,0
5066,0
5067,1
5068,1
5069,1
5070,1
5071,0
5072,0
5073,0
5074,1
5075,1
5076,0
5077,0
5078,0
5079,0
5080,1
5081,0
5082,1
5083,0
5084,1
5085,1
5086,0
5087,1
5088,0
5089,0
5090,1
5091,0
5092,1
5093,1
5094,1
5095,0
5096,0
5097,1
5098,1
5099,1
5100,0
5101,1
5102,1
5103,0
5104,0
5105,0
5106,1
5107,1
5108,1
5109,0
5110,1
5111,1
5112,1
5113,0
5114,1
5115,1
5116,0
5117,1
5118,0
5119,1
5120,0
5121,1
5122,0
5123,1
5124,0
5125,0
5126,1
5127,1
5128,0
5129,1
5130,0
5131,1
5132,0
5133,0
5134,0
5135,1
5136,1
5137,0
5138,1
5139,0
5140,0
5141,1
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,1
5149,1
5150,0
5151,0
5152,1
5153,1
5154,0
5155,0
5156,1
5157,1
5158,0
5159,1
5160,0
5161,1
5162,0
5163,1
5164,1
5165,1
5166,0
5167,1
5168,1
5169,0
5170,1
5171,1
5172,1
5173,1
5174,0
5175,0
5176,0
5177,0
5178,1
5179,0
5180,1
5181,0
5182,0
5183,0
5184,0
5185,1
5186,1
5187,0
5188,0
5189,1
5190,1
5191,0
5192,0
5193,1
5194,0
5195,0
5196,1
5197,1
5198,1
5199,1
5200,0
5201,1
5202,1
5203,1
5204,0
5205,1
5206,0
5207,0
5208,1
5209,0
5210,1
5211,0
5212,1
5213,1
5214,1
5215,1
5216,0
5217,0
5218,0
5219,1
5220,1
5221,1
5222,1
5223,1
5224,0
5225,1
5226,1
5227,1
5228,1
5229,0
5230,1
5231,0
5232,1
5233,1
5234,1
5235,0
5236,1
5237,0
5238,1
5239,0
5240,0
5241,0
5242,0
5243,1
5244,1
5245,0
5246,0
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,0
5255,1
5256,1
5257,0
5258,1
5259,1
5260,1
5261,0
5262,0
5263,1
5264,0
5265,0
5266,0
5267,1
5268,1
5269,1
5270,0
5271,1
5272,0
5273,0
5274,0
5275,1
5276,0
5277,0
5278,1
5279,0
5280,1
5281,0
5282,0
5283,1
5284,1
5285,0
5286,0
5287,0
5288,1
5289,1
5290,1
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,1
5298,0
5299,0
5300,0
5301,0
5302,0
5303,1
5304,0
5305,0
5306,1
5307,0
5308,1
5309,0
5310,1
5311,0
5312,0
5313,1
5314,1
5315,1
5316,0
5317,0
5318,1
5319,0
5320,1
5321,0
5322,1
5323,1
5324,0
5325,1
5326,0
5327,1
5328,1
5329,0
5330,1
5331,1
5332,1
5333,0
5334,0
5335,0
5336,1
5337,1
5338,0
5339,0
5340,1
5341,0
5342,1
5343,0
5344,0
5345,1
5346,1
5347,0
5348,0
5349,1
5350,0
5351,1
5352,0
5353,0
5354,0
5355,1
5356,0
5357,1
5358,1
5359,0
5360,1
5361,0
5362,0
5363,0
5364,1
5365,1
5366,0
5367,1
5368,1
5369,0
5370,0
5371,0
5372,1
5373,0
5374,1
5375,1
5376,1
5377,1
5378,0
5379,0
5380,0
5381,1
5382,0
5383,0
5384,0
5385,0
5386,1
5387,0
5388,0
5389,0
5390,1
5391,0
5392,0
5393,0
5394,0
5395,1
5396,1
5397,0
5398,0
5399,0
5400,1
5401,0
5402,0
5403,0
5404,1
5405,0
5406,1
5407,0
5408,1
5409,0
5410,0
5411,0
5412,0
5413,0
5414,1
5415,1
5416,1
5417,1
5418,1
5419,0
5420,0
5421,1
5422,0
5423,0
5424,0
5425,0
5426,0
5427,1
5428,1
5429,0
5430,0
5431,1
5432,0
5433,1
5434,0
5435,1
5436,0
5437,1
5438,1
5439,1
5440,0
5441,1
5442,1
5443,0
5444,0
5445,0
5446,0
5447,0
5448,1
5449,1
5450,1
5451,1
5452,0
5453,1
5454,1
5455,0
5456,0
5457,1
5458,1
5459,1
5460,0
5461,1
5462,0
5463,0
5464,0
5465,1
5466,0
5467,0
5468,0
5469,1
5470,1
5471,0
5472,0
5473,0
5474,0
5475,1
5476,0
5477,1
5478,0
5479,0
5480,0
5481,0
5482,1
5483,1
5484,0
5485,0
5486,0
5487,1
5488,1
5489,0
5490,0
5491,0
5492,1
5493,0
5494,0
5495,0
5496,1
5497,0
5498,0
5499,0
5500,1
5501,1
5502,1
5503,0
5504,1
5505,1
5506,1
5507,0
5508,1
5509,1
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,1
5520,1
5521,0
5522,1
5523,0
5524,0
5525,1
5526,0
5527,1
5528,0
5529,0
5530,1
5531,0
5532,1
5533,1
5534,1
5535,0
5536,1
5537,0
5538,0
5539,0
5540,0
5541,1
5542,0
5543,1
5544,1
5545,0
5546,0
5547,0
5548,1
5549,0
5550,1
5551,1
5552,1
5553,0
5554,0
5555,1
5556,1
5557,0
5558,0
5559,1
5560,0
5561,1
5562,0
5563,0
5564,0
5565,0
5566,1
5567,1
5568,0
5569,0
5570,0
5571,0
5572,1
5573,1
5574,1
5575,1
5576,1
5577,0
5578,0
5579,0
5580,1
5581,1
5582,1
5583,1
5584,0
5585,1
5586,0
5587,0
5588,1
5589,0
5590,0
5591,0
5592,0
5593,1
5594,0
5595,0
5596,1
5597,0
5598,1
5599,1
5600,1
5601,0
5602,0
5603,0
5604,1
5605,1
5606,0
5607,1
5608,0
5609,1
5610,1
5611,1
5612,0
5613,1
5614,0
5615,0
5616,1
5617,0
5618,0
5619,0
5620,1
5621,1
5622,1
5623,1
5624,1
5625,1
5626,1
5627,0
5628,1
5629,0
5630,0
5631,1
5632,1
5633,1
5634,1
5635,1
5636,0
5637,1
5638,0
5639,1
5640,0
5641,1
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,1
5652,0
5653,1
5654,0
5655,1
5656,0
5657,0
5658,1
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,0
5666,0
5667,0
5668,0
5669,1
5670,0
5671,0
5672,0
5673,1
5674,1
5675,0
5676,1
5677,0
5678,1
5679,1
5680,1
5681,1
5682,1
5683,1
5684,1
5685,0
5686,1
5687,0
5688,0
5689,0
5690,1
5691,0
5692,1
5693,0
5694,0
5695,1
5696,1
5697,1
5698,1
5699,0
5700,1
5701,1
5702,0
5703,1
5704,1
5705,1
5706,1
5707,1
5708,1
5709,1
5710,1
5711,0
5712,1
5713,0
5714,1
5715,1
5716,1
5717,0
5718,1
5719,0
5720,1
5721,1
5722,1
5723,1
5724,1
5725,0
5726,0
5727,0
5728,0
5729,1
5730,0
5731,1
5732,1
5733,0
5734,1
5735,0
5736,0
5737,1
5738,0
5739,1
5740,1
5741,0
5742,1
5743,1
5744,0
5745,1
5746,0
5747,0
5748,1
5749,1
5750,0
5751,1
5752,1
5753,0
5754,0
5755,0
5756,1
5757,1
5758,1
5759,0
5760,1
5761,0
5762,1
5763,0
5764,1
5765,1
5766,1
5767,0
5768,0
5769,0
5770,0
5771,0
5772,0
5773,0
5774,0
5775,0
5776,0
5777,0
5778,1
5779,0
5780,0
5781,1
5782,0
5783,0
5784,1
5785,1
5786,0
5787,1
5788,0
5789,0
5790,1
5791,0
5792,0
5793,1
5794,0
5795,1
5796,0
