,0
2998,0
2999,1
3000,0
3001,0
3002,1
3003,1
3004,1
3005,0
3006,1
3007,0
3008,1
3009,1
3010,0
3011,1
3012,0
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,0
3022,1
3023,0
3024,0
3025,0
3026,1
3027,1
3028,1
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,1
3037,0
3038,1
3039,0
3040,0
3041,1
3042,0
3043,1
3044,1
3045,0
3046,1
3047,1
3048,0
3049,0
3050,1
3051,0
3052,0
3053,0
3054,1
3055,0
3056,1
3057,1
3058,0
3059,1
3060,0
3061,0
3062,1
3063,1
3064,0
3065,0
3066,1
3067,1
3068,1
3069,1
3070,1
3071,0
3072,1
3073,0
3074,1
3075,0
3076,0
3077,1
3078,0
3079,1
3080,0
3081,1
3082,0
3083,1
3084,1
3085,1
3086,0
3087,0
3088,1
3089,1
3090,0
3091,0
3092,1
3093,0
3094,0
3095,0
3096,1
3097,1
3098,1
3099,0
3100,0
3101,0
3102,1
3103,0
3104,1
3105,1
3106,0
3107,1
3108,1
3109,1
3110,0
3111,1
3112,1
3113,0
3114,0
3115,0
3116,1
3117,1
3118,0
3119,0
3120,0
3121,0
3122,1
3123,1
3124,0
3125,1
3126,0
3127,1
3128,0
3129,1
3130,1
3131,0
3132,1
3133,0
3134,0
3135,1
3136,0
3137,0
3138,1
3139,0
3140,0
3141,0
3142,1
3143,1
3144,0
3145,0
3146,0
3147,0
3148,0
3149,1
3150,1
3151,0
3152,1
3153,1
3154,0
3155,1
3156,1
3157,0
3158,1
3159,1
3160,0
3161,1
3162,0
3163,0
3164,1
3165,0
3166,0
3167,0
3168,0
3169,1
3170,1
3171,1
3172,0
3173,0
3174,0
3175,1
3176,1
3177,0
3178,0
3179,0
3180,0
3181,1
3182,1
3183,1
3184,1
3185,0
3186,0
3187,1
3188,1
3189,0
3190,0
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,0
3198,0
3199,1
3200,1
3201,1
3202,0
3203,0
3204,1
3205,1
3206,0
3207,0
3208,1
3209,0
3210,1
3211,0
3212,0
3213,1
3214,0
3215,1
3216,1
3217,0
3218,0
3219,1
3220,0
3221,1
3222,1
3223,0
3224,1
3225,0
3226,0
3227,1
3228,0
3229,0
3230,0
3231,1
3232,0
3233,1
3234,1
3235,1
3236,1
3237,1
3238,0
3239,1
3240,0
3241,0
3242,0
3243,1
3244,0
3245,1
3246,0
3247,0
3248,0
3249,0
3250,0
3251,1
3252,0
3253,1
3254,0
3255,1
3256,1
3257,1
3258,0
3259,1
3260,1
3261,0
3262,0
3263,0
3264,1
3265,0
3266,1
3267,0
3268,1
3269,1
3270,1
3271,1
3272,0
3273,0
3274,0
3275,1
3276,0
3277,1
3278,1
3279,0
3280,1
3281,1
3282,0
3283,0
3284,1
3285,1
3286,0
3287,1
3288,1
3289,1
3290,0
3291,1
3292,0
3293,1
3294,0
3295,1
3296,0
3297,0
3298,1
3299,1
3300,1
3301,1
3302,1
3303,1
3304,0
3305,1
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,1
3314,1
3315,1
3316,0
3317,0
3318,0
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,0
3328,0
3329,1
3330,0
3331,0
3332,0
3333,1
3334,1
3335,1
3336,0
3337,1
3338,1
3339,0
3340,0
3341,0
3342,0
3343,1
3344,0
3345,0
3346,0
3347,0
3348,0
3349,1
3350,1
3351,1
3352,1
3353,0
3354,0
3355,0
3356,0
3357,1
3358,1
3359,1
3360,0
3361,1
3362,1
3363,0
3364,0
3365,0
3366,0
3367,0
3368,1
3369,1
3370,0
3371,0
3372,1
3373,0
3374,0
3375,1
3376,1
3377,1
3378,1
3379,0
3380,1
3381,1
3382,1
3383,0
3384,1
3385,1
3386,1
3387,1
3388,1
3389,0
3390,1
3391,1
3392,0
3393,0
3394,1
3395,1
3396,1
3397,1
3398,0
3399,0
3400,0
3401,0
3402,0
3403,1
3404,0
3405,0
3406,1
3407,1
3408,0
3409,0
3410,1
3411,1
3412,1
3413,1
3414,0
3415,1
3416,0
3417,1
3418,1
3419,0
3420,0
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,0
3428,0
3429,1
3430,0
3431,0
3432,1
3433,1
3434,1
3435,0
3436,1
3437,0
3438,1
3439,1
3440,0
3441,1
3442,1
3443,0
3444,0
3445,0
3446,1
3447,1
3448,1
3449,0
3450,0
3451,0
3452,1
3453,1
3454,1
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,1
3462,0
3463,1
3464,0
3465,1
3466,0
3467,1
3468,1
3469,0
3470,1
3471,0
3472,1
3473,1
3474,1
3475,0
3476,0
3477,1
3478,0
3479,1
3480,1
3481,0
3482,1
3483,1
3484,1
3485,1
3486,0
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,0
3494,0
3495,1
3496,1
3497,0
3498,0
3499,0
3500,1
3501,1
3502,1
3503,0
3504,1
3505,0
3506,1
3507,0
3508,1
3509,1
3510,1
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,1
3518,1
3519,0
3520,0
3521,1
3522,0
3523,1
3524,1
3525,1
3526,1
3527,0
3528,0
3529,0
3530,1
3531,0
3532,1
3533,1
3534,1
3535,0
3536,1
3537,1
3538,0
3539,0
3540,0
3541,0
3542,1
3543,0
3544,1
3545,1
3546,0
3547,0
3548,0
3549,1
3550,0
3551,0
3552,0
3553,1
3554,0
3555,1
3556,1
3557,1
3558,0
3559,1
3560,1
3561,1
3562,0
3563,1
3564,0
3565,0
3566,1
3567,0
3568,1
3569,1
3570,1
3571,1
3572,0
3573,1
3574,1
3575,0
3576,0
3577,1
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,1
3585,0
3586,1
3587,0
3588,0
3589,1
3590,1
3591,0
3592,1
3593,1
3594,0
3595,1
3596,1
3597,0
3598,0
3599,1
3600,0
3601,0
3602,0
3603,1
3604,0
3605,1
3606,1
3607,0
3608,0
3609,1
3610,0
3611,0
3612,1
3613,0
3614,0
3615,0
3616,0
3617,1
3618,1
3619,1
3620,1
3621,0
3622,0
3623,1
3624,1
3625,1
3626,1
3627,0
3628,1
3629,0
3630,0
3631,0
3632,1
3633,0
3634,0
3635,1
3636,0
3637,1
3638,0
3639,1
3640,0
3641,0
3642,1
3643,1
3644,1
3645,0
3646,0
3647,0
3648,0
3649,1
3650,0
3651,1
3652,0
3653,0
3654,0
3655,1
3656,1
3657,0
3658,0
3659,1
3660,0
3661,1
3662,0
3663,1
3664,1
3665,1
3666,0
3667,0
3668,0
3669,1
3670,0
3671,1
3672,0
3673,1
3674,0
3675,1
3676,0
3677,1
3678,0
3679,0
3680,1
3681,1
3682,1
3683,0
3684,0
3685,1
3686,0
3687,1
3688,0
3689,0
3690,1
3691,1
3692,0
3693,1
3694,0
3695,1
3696,0
3697,1
3698,1
3699,1
3700,1
3701,0
3702,1
3703,1
3704,1
3705,0
3706,0
3707,1
3708,0
3709,1
3710,1
3711,1
3712,1
3713,1
3714,0
3715,0
3716,1
3717,1
3718,1
3719,1
3720,0
3721,0
3722,0
3723,0
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,0
3731,1
3732,1
3733,1
3734,1
3735,0
3736,0
3737,1
3738,0
3739,1
3740,1
3741,0
3742,0
3743,0
3744,0
3745,1
3746,0
3747,1
3748,1
3749,1
3750,1
3751,0
3752,1
3753,0
3754,0
3755,0
3756,0
3757,1
3758,1
3759,1
3760,1
3761,0
3762,1
3763,1
3764,1
3765,0
3766,0
3767,0
3768,1
3769,1
3770,1
3771,0
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,0
3779,1
3780,0
3781,1
3782,0
3783,1
3784,0
3785,0
3786,1
3787,0
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,0
3795,1
3796,0
3797,0
3798,0
3799,1
3800,0
3801,0
3802,0
3803,1
3804,0
3805,0
3806,0
3807,0
3808,0
3809,1
3810,1
3811,0
3812,0
3813,1
3814,0
3815,1
3816,1
3817,0
3818,0
3819,1
3820,0
3821,1
3822,1
3823,0
3824,0
3825,0
3826,1
3827,1
3828,0
3829,0
3830,1
3831,0
3832,0
3833,1
3834,0
3835,1
3836,1
3837,1
3838,1
3839,0
3840,0
3841,1
3842,1
3843,0
3844,1
3845,1
3846,0
3847,0
3848,1
3849,1
3850,0
3851,1
3852,0
3853,0
3854,0
3855,1
3856,0
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,0
3865,1
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,1
3873,1
3874,0
3875,0
3876,1
3877,0
3878,0
3879,1
3880,1
3881,0
3882,0
3883,0
3884,1
3885,1
3886,1
3887,0
3888,0
3889,0
3890,0
3891,0
3892,1
3893,1
3894,1
3895,1
3896,0
3897,0
3898,0
3899,1
3900,0
3901,1
3902,0
3903,0
3904,0
3905,0
3906,0
3907,1
3908,0
3909,0
3910,1
3911,1
3912,0
3913,0
3914,0
3915,1
3916,0
3917,1
3918,0
3919,1
3920,1
3921,0
3922,1
3923,0
3924,1
3925,0
3926,0
3927,0
3928,0
3929,0
3930,1
3931,0
3932,0
3933,0
3934,0
3935,1
3936,1
3937,0
3938,1
3939,0
3940,1
3941,0
3942,1
3943,0
3944,0
3945,0
3946,0
3947,0
3948,1
3949,1
3950,0
3951,0
3952,0
3953,0
3954,1
3955,1
3956,1
3957,1
3958,0
3959,1
3960,1
3961,0
3962,1
3963,1
3964,1
3965,0
3966,0
3967,1
3968,0
3969,0
3970,1
3971,1
3972,1
3973,0
3974,0
3975,1
3976,0
3977,1
3978,1
3979,0
3980,1
3981,0
3982,1
3983,0
3984,1
3985,0
3986,1
3987,1
3988,0
3989,0
3990,0
3991,1
3992,1
3993,0
3994,0
3995,0
3996,1
3997,0
3998,0
3999,0
4000,0
4001,1
4002,0
4003,0
4004,0
4005,0
4006,0
4007,1
4008,1
4009,0
4010,0
4011,1
4012,1
4013,0
4014,0
4015,1
4016,0
4017,1
4018,0
4019,0
4020,1
4021,1
4022,0
4023,1
4024,1
4025,0
4026,0
4027,0
4028,1
4029,0
4030,1
4031,0
4032,0
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4039,0
4040,0
4041,0
4042,1
4043,1
4044,1
4045,1
4046,0
4047,0
4048,0
4049,0
4050,0
4051,1
4052,0
4053,1
4054,0
4055,1
4056,1
4057,0
4058,1
4059,1
4060,1
4061,0
4062,0
4063,0
4064,1
4065,0
4066,1
4067,0
4068,0
4069,1
4070,1
4071,0
4072,0
4073,1
4074,0
4075,1
4076,1
4077,0
4078,1
4079,1
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,1
4087,1
4088,0
4089,1
4090,0
4091,0
4092,0
4093,0
4094,1
4095,0
4096,0
4097,1
4098,1
4099,0
4100,1
4101,0
4102,0
4103,1
4104,0
4105,1
4106,1
4107,1
4108,0
4109,0
4110,1
4111,1
4112,0
4113,0
4114,0
4115,1
4116,0
4117,0
4118,0
4119,1
4120,1
4121,0
4122,1
4123,1
4124,1
4125,0
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,0
4133,0
4134,1
4135,0
4136,1
4137,1
4138,0
4139,1
4140,0
4141,1
4142,0
4143,1
4144,0
4145,0
4146,1
4147,0
4148,0
4149,0
4150,1
4151,0
4152,1
4153,0
4154,1
4155,1
4156,1
4157,1
4158,1
4159,0
4160,0
4161,0
4162,1
4163,1
4164,0
4165,0
4166,1
4167,0
4168,1
4169,0
4170,1
4171,1
4172,1
4173,1
4174,1
4175,0
4176,0
4177,0
4178,0
4179,0
4180,1
4181,1
4182,0
4183,1
4184,1
4185,0
4186,0
4187,0
4188,0
4189,1
4190,0
4191,1
4192,1
4193,0
4194,0
4195,1
4196,0
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4203,0
4204,0
4205,0
4206,1
4207,1
4208,0
4209,0
4210,0
4211,1
4212,1
4213,0
4214,0
4215,1
4216,1
4217,1
4218,1
4219,0
4220,0
4221,1
4222,0
4223,0
4224,1
4225,1
4226,1
4227,1
4228,0
4229,0
4230,0
4231,0
4232,1
4233,1
4234,1
4235,1
4236,0
4237,0
4238,0
4239,1
4240,0
4241,1
4242,1
4243,1
4244,0
4245,1
4246,0
4247,0
4248,1
4249,0
4250,1
4251,1
4252,0
4253,0
4254,0
4255,0
4256,1
4257,1
4258,1
4259,0
4260,1
4261,0
4262,1
4263,0
4264,0
4265,0
4266,0
4267,1
4268,1
4269,0
4270,1
4271,1
4272,1
4273,1
4274,0
4275,0
4276,0
4277,0
4278,1
4279,1
4280,1
4281,0
4282,1
4283,1
4284,0
4285,0
4286,0
4287,0
4288,0
4289,0
4290,1
4291,0
4292,1
4293,0
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,1
4307,1
4308,0
4309,0
4310,0
4311,1
4312,0
4313,0
4314,1
4315,1
4316,0
4317,1
4318,0
4319,1
4320,0
4321,1
4322,1
4323,1
4324,0
4325,0
4326,1
4327,0
4328,1
4329,0
4330,0
4331,1
4332,0
4333,0
4334,0
4335,0
4336,1
4337,0
4338,1
4339,0
4340,1
4341,0
4342,1
4343,0
4344,1
4345,1
4346,1
4347,0
4348,1
4349,1
4350,1
4351,0
4352,1
4353,0
4354,0
4355,0
4356,1
4357,1
4358,0
4359,1
4360,1
4361,0
4362,1
4363,0
4364,1
4365,1
4366,1
4367,0
4368,0
4369,1
4370,1
4371,0
4372,1
4373,0
4374,0
4375,1
4376,0
4377,0
4378,0
4379,1
4380,1
4381,0
4382,0
4383,1
4384,0
4385,1
4386,0
4387,0
4388,0
4389,1
4390,0
4391,1
4392,0
4393,1
4394,0
4395,1
4396,0
4397,1
4398,1
4399,1
4400,0
4401,1
4402,1
4403,1
4404,1
4405,1
4406,0
4407,1
4408,1
4409,0
4410,1
4411,0
4412,1
4413,1
4414,1
4415,1
4416,0
4417,0
4418,0
4419,1
4420,1
4421,0
4422,1
4423,0
4424,0
4425,0
4426,0
4427,0
4428,1
4429,0
4430,0
4431,0
4432,0
4433,1
4434,1
4435,0
4436,1
4437,0
4438,1
4439,0
4440,1
4441,0
4442,0
4443,1
4444,0
4445,0
4446,0
4447,0
4448,0
4449,1
4450,0
4451,1
4452,1
4453,0
4454,1
4455,0
4456,1
4457,1
4458,1
4459,1
4460,0
4461,0
4462,1
4463,0
4464,0
4465,1
4466,1
4467,0
4468,0
4469,0
4470,1
4471,0
4472,0
4473,1
4474,1
4475,1
4476,0
4477,0
4478,1
4479,0
4480,0
4481,1
4482,0
4483,0
4484,1
4485,1
4486,0
4487,1
4488,0
4489,0
4490,1
4491,0
4492,0
4493,0
4494,1
4495,0
4496,1
4497,0
4498,1
4499,1
4500,1
4501,0
4502,0
4503,1
4504,0
4505,0
4506,1
4507,1
4508,0
4509,1
4510,0
4511,1
4512,0
4513,0
4514,1
4515,0
4516,0
4517,0
4518,1
4519,1
4520,1
4521,1
4522,1
4523,1
4524,0
4525,0
4526,0
4527,1
4528,1
4529,0
4530,1
4531,0
4532,0
4533,0
4534,0
4535,0
4536,1
4537,1
4538,0
4539,0
4540,1
4541,1
4542,1
4543,1
4544,1
4545,0
4546,0
4547,0
4548,1
4549,1
4550,1
4551,1
4552,1
4553,0
4554,1
4555,0
4556,1
4557,0
4558,0
4559,1
4560,1
4561,1
4562,0
4563,0
4564,0
4565,1
4566,1
4567,0
4568,0
4569,1
4570,0
4571,1
4572,0
4573,1
4574,0
4575,0
4576,0
4577,1
4578,0
4579,1
4580,1
4581,0
4582,0
4583,1
4584,1
4585,1
4586,1
4587,1
4588,1
4589,0
4590,1
4591,0
4592,0
4593,1
4594,0
4595,1
4596,1
4597,0
4598,0
4599,1
4600,0
4601,0
4602,0
4603,0
4604,0
4605,1
4606,0
4607,0
4608,0
4609,1
4610,0
4611,0
4612,0
4613,1
4614,0
4615,1
4616,1
4617,0
4618,1
4619,0
4620,1
4621,1
4622,0
4623,1
4624,1
4625,0
4626,0
4627,1
4628,0
4629,0
4630,1
4631,0
4632,0
4633,1
4634,1
4635,1
4636,1
4637,1
4638,0
4639,1
4640,0
4641,1
4642,0
4643,1
4644,0
4645,1
4646,1
4647,1
4648,0
4649,0
4650,1
4651,0
4652,1
4653,1
4654,1
4655,1
4656,1
4657,0
4658,0
4659,1
4660,0
4661,0
4662,1
4663,0
4664,1
4665,1
4666,0
4667,0
4668,1
4669,0
4670,1
4671,1
4672,1
4673,0
4674,1
4675,0
4676,1
4677,1
4678,0
4679,1
4680,1
4681,1
4682,0
4683,0
4684,1
4685,0
4686,0
4687,0
4688,1
4689,0
4690,1
4691,1
4692,0
4693,0
4694,0
4695,0
4696,1
4697,1
4698,0
4699,1
4700,1
4701,1
4702,1
4703,0
4704,1
4705,0
4706,0
4707,1
4708,0
4709,1
4710,0
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,0
4718,0
4719,1
4720,1
4721,1
4722,1
4723,1
4724,0
4725,0
4726,0
4727,1
4728,1
4729,0
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,1
4744,0
4745,1
4746,1
4747,1
4748,0
4749,0
4750,1
4751,1
4752,1
4753,0
4754,0
4755,0
4756,1
4757,1
4758,1
4759,0
4760,1
4761,0
4762,0
4763,1
4764,1
4765,0
4766,1
4767,0
4768,0
4769,0
4770,1
4771,0
4772,1
4773,0
4774,1
4775,1
4776,1
4777,0
4778,1
4779,0
4780,1
4781,1
4782,0
4783,1
4784,1
4785,1
4786,1
4787,1
4788,0
4789,0
4790,0
4791,1
4792,1
4793,0
4794,0
4795,1
4796,1
4797,1
4798,0
4799,0
4800,1
4801,1
4802,0
4803,0
4804,1
4805,1
4806,0
4807,1
4808,1
4809,0
4810,0
4811,1
4812,0
4813,1
4814,1
4815,1
4816,0
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,1
4824,1
4825,0
4826,1
4827,0
4828,1
4829,0
4830,0
4831,1
4832,0
4833,0
4834,0
4835,1
4836,1
4837,0
4838,0
4839,0
4840,1
4841,0
4842,1
4843,0
4844,0
4845,0
4846,1
4847,0
4848,1
4849,1
4850,1
4851,1
4852,0
4853,0
4854,0
4855,1
4856,1
4857,0
4858,1
4859,0
4860,0
4861,1
4862,1
4863,0
4864,0
4865,1
4866,0
4867,1
4868,1
4869,0
4870,0
4871,0
4872,1
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,1
4880,1
4881,1
4882,1
4883,0
4884,0
4885,0
4886,0
4887,1
4888,0
4889,0
4890,1
4891,1
4892,1
4893,1
4894,0
4895,0
4896,1
4897,0
4898,0
4899,0
4900,1
4901,0
4902,0
4903,1
4904,0
4905,0
4906,0
4907,1
4908,0
4909,1
4910,0
4911,1
4912,0
4913,0
4914,0
4915,1
4916,0
4917,1
4918,1
4919,0
4920,0
4921,1
4922,0
4923,0
4924,1
4925,1
4926,0
4927,0
4928,0
4929,1
4930,1
4931,1
4932,0
4933,0
4934,0
4935,1
4936,0
4937,1
4938,1
4939,1
4940,0
4941,0
4942,0
4943,1
4944,1
4945,1
4946,0
4947,0
4948,1
4949,1
4950,1
4951,0
4952,0
4953,1
4954,1
4955,0
4956,1
4957,1
4958,0
4959,1
4960,1
4961,1
4962,0
4963,0
4964,0
4965,1
4966,1
4967,0
4968,1
4969,1
4970,0
4971,1
4972,1
4973,0
4974,1
4975,1
4976,1
4977,0
4978,1
4979,0
4980,1
4981,1
4982,0
4983,1
4984,1
4985,0
4986,1
4987,1
4988,1
4989,0
4990,1
4991,0
4992,1
4993,0
4994,1
4995,0
4996,0
4997,0
4998,1
4999,1
5000,1
5001,0
5002,1
5003,1
5004,1
5005,0
5006,0
5007,1
5008,0
5009,1
5010,0
5011,0
5012,1
5013,1
5014,0
5015,0
5016,1
5017,1
5018,1
5019,1
5020,0
5021,1
5022,0
5023,1
5024,1
5025,1
5026,0
5027,0
5028,0
5029,0
5030,1
5031,1
5032,0
5033,1
5034,1
5035,1
5036,0
5037,0
5038,0
5039,0
5040,1
5041,0
5042,0
5043,1
5044,1
5045,0
5046,0
5047,0
5048,1
5049,1
5050,0
5051,0
5052,0
5053,1
5054,1
5055,0
5056,1
5057,1
5058,0
5059,0
5060,0
5061,1
5062,0
5063,1
5064,0
5065,0
5066,1
5067,0
5068,0
5069,1
5070,1
5071,0
5072,1
5073,1
5074,0
5075,1
5076,1
5077,1
5078,1
5079,0
5080,0
5081,1
5082,0
5083,1
5084,1
5085,1
5086,1
5087,1
5088,1
5089,1
5090,0
5091,1
5092,1
5093,1
5094,1
5095,0
5096,1
5097,0
5098,0
5099,1
5100,1
5101,0
5102,1
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,1
5110,1
5111,1
5112,1
5113,0
5114,0
5115,1
5116,0
5117,0
5118,1
5119,1
5120,0
5121,0
5122,0
5123,1
5124,0
5125,0
5126,1
5127,0
5128,0
5129,1
5130,0
5131,0
5132,0
5133,0
5134,0
5135,1
5136,1
5137,1
5138,1
5139,1
5140,0
5141,1
5142,1
5143,0
5144,0
5145,1
5146,1
5147,1
5148,0
5149,0
5150,0
5151,1
5152,1
5153,1
5154,0
5155,1
5156,0
5157,0
5158,1
5159,1
5160,1
5161,0
5162,1
5163,0
5164,1
5165,1
5166,1
5167,0
5168,0
5169,1
5170,0
5171,1
5172,1
5173,1
5174,0
5175,1
5176,0
5177,1
5178,0
5179,1
5180,1
5181,1
5182,1
5183,1
5184,0
5185,0
5186,0
5187,0
5188,0
5189,1
5190,0
5191,0
5192,0
5193,0
5194,1
5195,1
5196,0
5197,0
5198,1
5199,0
5200,1
5201,0
5202,1
5203,0
5204,1
5205,1
5206,1
5207,0
5208,0
5209,1
5210,1
5211,1
5212,0
5213,0
5214,1
5215,0
5216,0
5217,0
5218,0
5219,1
5220,1
5221,0
5222,1
5223,0
5224,0
5225,0
5226,1
5227,0
5228,0
5229,0
5230,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,1
5237,0
5238,0
5239,1
5240,1
5241,0
5242,0
5243,0
5244,0
5245,1
5246,1
5247,1
5248,0
5249,1
5250,1
5251,0
5252,1
5253,1
5254,1
5255,0
5256,1
5257,1
5258,1
5259,1
5260,1
5261,1
5262,0
5263,0
5264,1
5265,1
5266,1
5267,0
5268,0
5269,1
5270,1
5271,0
5272,1
5273,1
5274,0
5275,0
5276,1
5277,0
5278,0
5279,0
5280,0
5281,0
5282,1
5283,0
5284,1
5285,1
5286,1
5287,0
5288,1
5289,1
5290,1
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,1
5302,1
5303,1
5304,1
5305,1
5306,0
5307,1
5308,0
5309,1
5310,0
5311,1
5312,1
5313,1
5314,1
5315,0
5316,0
5317,0
5318,1
5319,1
5320,1
5321,1
5322,0
5323,1
5324,0
5325,0
5326,0
5327,1
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,1
5335,0
5336,0
5337,0
5338,1
5339,1
5340,0
5341,1
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,1
5349,1
5350,1
5351,1
5352,0
5353,0
5354,0
5355,1
5356,0
5357,1
5358,1
5359,1
5360,0
5361,1
5362,1
5363,0
5364,1
5365,0
5366,0
5367,0
5368,0
5369,1
5370,0
5371,1
5372,1
5373,1
5374,0
5375,1
5376,1
5377,0
5378,1
5379,1
5380,0
5381,0
5382,1
5383,0
5384,1
5385,0
5386,1
5387,0
5388,1
5389,0
5390,0
5391,0
5392,0
5393,1
5394,0
5395,1
5396,1
5397,1
5398,1
5399,1
5400,1
5401,0
5402,0
5403,1
5404,0
5405,0
5406,1
5407,0
5408,1
5409,0
5410,1
5411,0
5412,1
5413,0
5414,0
5415,0
5416,1
5417,0
5418,0
5419,0
5420,1
5421,1
5422,0
5423,1
5424,1
5425,0
5426,0
5427,1
5428,1
5429,1
5430,1
5431,0
5432,1
5433,1
5434,0
5435,1
5436,1
5437,1
5438,1
5439,1
5440,0
5441,0
5442,0
5443,1
5444,1
5445,1
5446,0
5447,0
5448,0
5449,0
5450,1
5451,0
5452,1
5453,1
5454,0
5455,0
5456,0
5457,1
5458,1
5459,1
5460,1
5461,0
5462,0
5463,0
5464,0
5465,1
5466,0
5467,1
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,1
5475,1
5476,0
5477,0
5478,0
5479,1
5480,1
5481,0
5482,0
5483,1
5484,1
5485,0
5486,1
5487,0
5488,0
5489,0
5490,1
5491,1
5492,1
5493,0
5494,1
5495,0
5496,1
5497,0
5498,1
5499,1
5500,1
5501,0
5502,1
5503,1
5504,1
5505,1
5506,1
5507,0
5508,0
5509,1
5510,1
5511,0
5512,1
5513,1
5514,1
5515,1
5516,0
5517,1
5518,1
5519,1
5520,1
5521,0
5522,0
5523,0
5524,0
5525,0
5526,1
5527,0
5528,0
5529,0
5530,1
5531,0
5532,0
5533,0
5534,1
5535,0
5536,1
5537,1
5538,1
5539,1
5540,0
5541,0
5542,1
5543,1
5544,1
5545,1
5546,1
5547,0
5548,0
5549,1
5550,1
5551,0
5552,0
5553,1
5554,1
5555,1
5556,1
5557,1
5558,1
5559,1
5560,1
5561,1
5562,0
5563,0
5564,0
5565,0
5566,0
5567,1
5568,0
5569,1
5570,0
5571,1
5572,1
5573,0
5574,1
5575,1
5576,1
5577,1
5578,1
5579,0
5580,0
5581,1
5582,0
5583,1
5584,0
5585,1
5586,1
5587,1
5588,1
5589,0
5590,1
5591,0
5592,1
5593,0
5594,0
5595,0
5596,0
5597,1
5598,0
5599,0
5600,1
5601,0
5602,0
5603,1
5604,0
5605,1
5606,0
5607,0
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,1
5616,0
5617,1
5618,0
5619,1
5620,0
5621,0
5622,0
5623,0
5624,0
5625,1
5626,0
5627,1
5628,1
5629,0
5630,0
5631,1
5632,0
5633,0
5634,0
5635,1
5636,0
5637,0
5638,1
5639,0
5640,0
5641,1
5642,1
5643,0
5644,0
5645,1
5646,1
5647,1
5648,0
5649,1
5650,1
5651,1
5652,1
5653,0
5654,1
5655,0
5656,0
5657,1
5658,1
5659,1
5660,1
5661,0
5662,0
5663,0
5664,0
5665,1
5666,0
5667,0
5668,1
5669,1
5670,0
5671,1
5672,1
5673,1
5674,1
5675,1
5676,1
5677,0
5678,1
5679,0
5680,1
5681,1
5682,0
5683,0
5684,0
5685,1
5686,1
5687,1
5688,1
5689,0
5690,0
5691,1
5692,0
5693,1
5694,0
5695,1
5696,0
5697,1
5698,1
5699,1
5700,0
5701,0
5702,1
5703,0
5704,0
5705,0
5706,0
5707,1
5708,0
5709,1
5710,0
5711,1
5712,1
5713,0
5714,0
5715,1
5716,1
5717,0
5718,1
5719,1
5720,0
5721,0
5722,0
5723,1
5724,0
5725,0
5726,0
5727,1
5728,0
5729,1
5730,1
5731,0
5732,0
5733,0
5734,1
5735,1
5736,1
5737,1
5738,0
5739,1
5740,0
5741,1
5742,1
5743,0
5744,1
5745,1
5746,0
5747,1
5748,1
5749,0
5750,0
5751,1
5752,0
5753,1
5754,1
5755,1
5756,0
5757,0
5758,0
5759,1
5760,1
5761,1
5762,0
5763,0
5764,0
5765,1
5766,0
5767,0
5768,0
5769,1
5770,1
5771,1
5772,1
5773,0
5774,0
5775,1
5776,0
5777,0
5778,0
5779,1
5780,0
5781,0
5782,1
5783,0
5784,1
5785,1
5786,0
5787,0
5788,1
5789,1
5790,0
5791,1
5792,0
5793,1
5794,0
5795,0
5796,1
